player_name,player_id,season_id,gp,age,min,fgm,fga,fg3m,ftm,fta,oreb,dreb,ast,tov,stl,blk,pts
Richard Jefferson,2210,2005-06,78.0,26.0,3058.82,495.0,1005.0,60.0,471.0,580.0,95.0,439.0,297.0,174.0,59.0,17.0,1521.0
Richard Jefferson,2210,2006-07,55.0,27.0,1955.96,303.0,665.0,52.0,239.0,326.0,48.0,192.0,148.0,120.0,34.0,8.0,897.0
Richard Jefferson,2210,2007-08,82.0,28.0,3200.27,619.0,1328.0,77.0,542.0,679.0,93.0,249.0,252.0,199.0,76.0,21.0,1857.0
Richard Jefferson,2210,2008-09,82.0,29.0,2938.66,537.0,1222.0,116.0,417.0,518.0,57.0,317.0,199.0,165.0,66.0,14.0,1607.0
Richard Jefferson,2210,2009-10,81.0,30.0,2520.35,362.0,775.0,59.0,211.0,287.0,58.0,298.0,158.0,105.0,45.0,40.0,994.0
Richard Jefferson,2210,2010-11,81.0,31.0,2458.54,304.0,642.0,135.0,148.0,195.0,54.0,256.0,107.0,93.0,38.0,34.0,891.0
Richard Jefferson,2210,2011-12,63.0,32.0,1748.18,203.0,488.0,113.0,59.0,85.0,26.0,193.0,88.0,50.0,37.0,19.0,578.0
Richard Jefferson,2210,2012-13,56.0,33.0,568.33,62.0,136.0,14.0,38.0,53.0,5.0,79.0,31.0,23.0,14.0,7.0,176.0
Richard Jefferson,2210,2013-14,82.0,34.0,2212.67,294.0,654.0,123.0,120.0,162.0,18.0,201.0,130.0,94.0,56.0,14.0,831.0
Richard Jefferson,2210,2014-15,74.0,35.0,1244.15,144.0,324.0,66.0,78.0,114.0,25.0,158.0,61.0,52.0,32.0,11.0,432.0
Richard Jefferson,2210,2015-16,74.0,36.0,1325.65,143.0,312.0,66.0,58.0,87.0,15.0,113.0,59.0,43.0,33.0,14.0,410.0
Richard Jefferson,2210,2016-17,79.0,36.0,1613.66,153.0,343.0,62.0,80.0,108.0,28.0,175.0,78.0,52.0,26.0,10.0,448.0
Tony Parker,2225,2001-02,77.0,20.0,2271.18,268.0,639.0,61.0,108.0,160.0,33.0,164.0,334.0,151.0,89.0,7.0,705.0
Tony Parker,2225,2002-03,82.0,21.0,2780.15,484.0,1043.0,82.0,219.0,290.0,33.0,183.0,432.0,198.0,71.0,4.0,1269.0
Tony Parker,2225,2003-04,75.0,22.0,2578.99,423.0,946.0,62.0,191.0,272.0,43.0,194.0,411.0,179.0,61.0,7.0,1099.0
Tony Parker,2225,2004-05,80.0,23.0,2735.79,539.0,1118.0,43.0,210.0,323.0,47.0,251.0,490.0,215.0,98.0,4.0,1331.0
Tony Parker,2225,2005-06,80.0,24.0,2714.69,623.0,1136.0,11.0,253.0,358.0,38.0,223.0,460.0,249.0,83.0,4.0,1510.0
Tony Parker,2225,2006-07,77.0,25.0,2498.92,570.0,1096.0,15.0,274.0,350.0,34.0,216.0,420.0,191.0,82.0,6.0,1429.0
Tony Parker,2225,2007-08,69.0,26.0,2312.75,515.0,1043.0,17.0,248.0,347.0,30.0,191.0,411.0,164.0,55.0,8.0,1295.0
Tony Parker,2225,2008-09,72.0,27.0,2455.86,639.0,1263.0,19.0,284.0,363.0,27.0,196.0,496.0,186.0,67.0,4.0,1581.0
Tony Parker,2225,2009-10,56.0,28.0,1728.15,349.0,716.0,10.0,186.0,246.0,7.0,128.0,317.0,149.0,29.0,8.0,894.0
Tony Parker,2225,2010-11,78.0,29.0,2527.57,555.0,1069.0,25.0,233.0,303.0,30.0,208.0,513.0,200.0,90.0,3.0,1368.0
Tony Parker,2225,2011-12,60.0,30.0,1923.18,427.0,890.0,14.0,227.0,284.0,22.0,149.0,463.0,153.0,57.0,5.0,1095.0
Tony Parker,2225,2012-13,66.0,31.0,2173.89,519.0,995.0,24.0,279.0,330.0,18.0,180.0,499.0,170.0,54.0,6.0,1341.0
Tony Parker,2225,2013-14,68.0,32.0,1996.98,456.0,914.0,25.0,197.0,243.0,17.0,138.0,388.0,151.0,36.0,9.0,1134.0
Tony Parker,2225,2014-15,68.0,33.0,1952.65,404.0,832.0,38.0,130.0,166.0,15.0,114.0,335.0,146.0,44.0,2.0,976.0
Tony Parker,2225,2015-16,72.0,34.0,1980.46,350.0,710.0,27.0,130.0,171.0,17.0,159.0,379.0,131.0,54.0,11.0,857.0
Tony Parker,2225,2016-17,63.0,34.0,1587.11,265.0,569.0,23.0,85.0,117.0,9.0,104.0,285.0,89.0,34.0,2.0,638.0
Tyson Chandler,2199,2001-02,71.0,19.0,1392.82,151.0,304.0,0.0,134.0,222.0,114.0,229.0,54.0,99.0,28.0,93.0,436.0
Tyson Chandler,2199,2002-03,75.0,20.0,1825.31,257.0,484.0,0.0,177.0,291.0,169.0,345.0,76.0,135.0,37.0,106.0,691.0
Tyson Chandler,2199,2003-04,35.0,21.0,786.712,67.0,158.0,0.0,79.0,118.0,82.0,188.0,23.0,38.0,17.0,43.0,213.0
Tyson Chandler,2199,2004-05,80.0,22.0,2187.9,207.0,419.0,0.0,226.0,336.0,261.0,514.0,65.0,118.0,69.0,141.0,640.0
Tyson Chandler,2199,2005-06,79.0,23.0,2120.74,160.0,283.0,0.0,97.0,193.0,265.0,449.0,81.0,123.0,41.0,104.0,417.0
Tyson Chandler,2199,2006-07,73.0,24.0,2524.87,292.0,468.0,0.0,106.0,201.0,320.0,584.0,66.0,126.0,37.0,129.0,690.0
Tyson Chandler,2199,2007-08,79.0,25.0,2783.07,377.0,605.0,0.0,175.0,295.0,322.0,606.0,81.0,136.0,45.0,84.0,929.0
Tyson Chandler,2199,2008-09,45.0,26.0,1444.83,160.0,283.0,0.0,77.0,133.0,163.0,230.0,22.0,70.0,15.0,56.0,397.0
Tyson Chandler,2199,2009-10,51.0,27.0,1162.72,109.0,190.0,0.0,115.0,157.0,114.0,206.0,16.0,91.0,17.0,55.0,333.0
Tyson Chandler,2199,2010-11,74.0,28.0,2058.51,266.0,407.0,0.0,216.0,295.0,206.0,486.0,32.0,88.0,36.0,80.0,748.0
Tyson Chandler,2199,2011-12,62.0,29.0,2060.55,241.0,355.0,0.0,217.0,315.0,212.0,400.0,56.0,102.0,56.0,89.0,699.0
Tyson Chandler,2199,2012-13,66.0,30.0,2163.77,255.0,400.0,0.0,179.0,258.0,269.0,434.0,62.0,87.0,42.0,75.0,689.0
Tyson Chandler,2199,2013-14,55.0,31.0,1661.9,191.0,322.0,0.0,98.0,155.0,159.0,370.0,59.0,71.0,36.0,63.0,480.0
Tyson Chandler,2199,2014-15,75.0,32.0,2285.81,293.0,440.0,0.0,185.0,257.0,294.0,570.0,84.0,105.0,42.0,91.0,771.0
Tyson Chandler,2199,2015-16,66.0,33.0,1617.94,183.0,314.0,0.0,106.0,171.0,175.0,401.0,64.0,93.0,36.0,44.0,472.0
Tyson Chandler,2199,2016-17,47.0,34.0,1297.64,153.0,228.0,0.0,91.0,124.0,153.0,386.0,30.0,65.0,33.0,24.0,397.0
Zach Randolph,2216,2001-02,41.0,20.0,237.202,48.0,107.0,0.0,18.0,27.0,30.0,38.0,13.0,15.0,7.0,4.0,114.0
Zach Randolph,2216,2002-03,77.0,21.0,1300.94,264.0,515.0,0.0,122.0,161.0,139.0,204.0,41.0,62.0,42.0,14.0,650.0
Zach Randolph,2216,2003-04,81.0,22.0,3072.24,663.0,1368.0,1.0,299.0,393.0,242.0,609.0,163.0,247.0,68.0,41.0,1626.0
Zach Randolph,2216,2004-05,46.0,23.0,1607.25,332.0,741.0,0.0,207.0,254.0,142.0,300.0,86.0,112.0,34.0,17.0,871.0
Zach Randolph,2216,2005-06,74.0,24.0,2545.07,536.0,1229.0,16.0,245.0,343.0,193.0,399.0,144.0,165.0,57.0,14.0,1333.0
Zach Randolph,2216,2006-07,68.0,25.0,2424.88,600.0,1286.0,14.0,394.0,481.0,199.0,489.0,147.0,215.0,53.0,15.0,1608.0
Zach Randolph,2216,2007-08,69.0,26.0,2243.93,486.0,1058.0,22.0,223.0,289.0,184.0,526.0,140.0,186.0,59.0,16.0,1217.0
Zach Randolph,2216,2008-09,50.0,27.0,1756.4,415.0,873.0,32.0,179.0,244.0,157.0,347.0,103.0,114.0,43.0,16.0,1041.0
Zach Randolph,2216,2009-10,81.0,28.0,3051.38,652.0,1336.0,15.0,362.0,465.0,330.0,620.0,149.0,174.0,80.0,34.0,1681.0
Zach Randolph,2216,2010-11,75.0,29.0,2723.57,598.0,1188.0,8.0,300.0,396.0,326.0,588.0,163.0,151.0,63.0,25.0,1504.0
Zach Randolph,2216,2011-12,28.0,30.0,734.995,132.0,285.0,2.0,58.0,88.0,78.0,147.0,48.0,40.0,21.0,4.0,324.0
Zach Randolph,2216,2012-13,76.0,31.0,2607.14,471.0,1024.0,2.0,225.0,300.0,310.0,544.0,108.0,150.0,61.0,31.0,1169.0
Zach Randolph,2216,2013-14,79.0,32.0,2705.04,560.0,1198.0,2.0,250.0,337.0,265.0,530.0,200.0,183.0,54.0,23.0,1372.0
Zach Randolph,2216,2014-15,71.0,33.0,2303.59,454.0,932.0,7.0,228.0,298.0,225.0,522.0,153.0,156.0,69.0,14.0,1143.0
Zach Randolph,2216,2015-16,68.0,34.0,2016.41,431.0,907.0,6.0,172.0,216.0,179.0,350.0,142.0,105.0,43.0,13.0,1040.0
Zach Randolph,2216,2016-17,73.0,35.0,1786.2,433.0,964.0,21.0,141.0,193.0,182.0,416.0,122.0,99.0,38.0,10.0,1028.0
Manu Ginobili,1938,2002-03,69.0,25.0,1434.42,174.0,397.0,51.0,126.0,171.0,47.0,114.0,138.0,100.0,96.0,17.0,525.0
Manu Ginobili,1938,2003-04,77.0,26.0,2254.65,330.0,789.0,88.0,239.0,298.0,86.0,258.0,291.0,161.0,136.0,16.0,987.0
Manu Ginobili,1938,2004-05,74.0,27.0,2201.0,367.0,780.0,97.0,355.0,442.0,75.0,254.0,288.0,172.0,119.0,27.0,1186.0
Manu Ginobili,1938,2005-06,65.0,28.0,1812.96,309.0,669.0,83.0,280.0,360.0,42.0,188.0,235.0,121.0,101.0,26.0,981.0
Manu Ginobili,1938,2006-07,75.0,29.0,2060.15,396.0,854.0,128.0,320.0,372.0,59.0,268.0,263.0,157.0,109.0,27.0,1240.0
Manu Ginobili,1938,2007-08,74.0,30.0,2299.13,453.0,984.0,156.0,380.0,442.0,63.0,291.0,332.0,200.0,109.0,33.0,1442.0
Manu Ginobili,1938,2008-09,44.0,31.0,1180.89,223.0,491.0,69.0,168.0,190.0,24.0,174.0,157.0,88.0,64.0,16.0,683.0
Manu Ginobili,1938,2009-10,75.0,32.0,2149.79,398.0,903.0,132.0,309.0,355.0,68.0,216.0,370.0,154.0,103.0,24.0,1237.0
Manu Ginobili,1938,2010-11,80.0,33.0,2425.49,441.0,1018.0,154.0,357.0,410.0,42.0,253.0,393.0,174.0,123.0,28.0,1393.0
Manu Ginobili,1938,2011-12,34.0,34.0,792.352,150.0,285.0,52.0,88.0,101.0,18.0,98.0,151.0,64.0,24.0,12.0,440.0
Manu Ginobili,1938,2012-13,60.0,35.0,1393.18,229.0,539.0,83.0,164.0,206.0,30.0,171.0,274.0,132.0,80.0,13.0,705.0
Manu Ginobili,1938,2013-14,68.0,36.0,1550.5,294.0,627.0,90.0,160.0,188.0,30.0,172.0,293.0,139.0,70.0,17.0,838.0
Manu Ginobili,1938,2014-15,70.0,37.0,1587.0,251.0,589.0,89.0,147.0,204.0,28.0,183.0,293.0,154.0,67.0,20.0,738.0
Manu Ginobili,1938,2015-16,58.0,38.0,1134.13,197.0,435.0,70.0,91.0,112.0,26.0,120.0,177.0,99.0,66.0,11.0,555.0
Manu Ginobili,1938,2016-17,69.0,39.0,1291.33,171.0,439.0,89.0,86.0,107.0,28.0,129.0,183.0,96.0,82.0,16.0,517.0
Mike Dunleavy,2399,2002-03,82.0,22.0,1306.15,168.0,417.0,52.0,78.0,100.0,66.0,148.0,106.0,86.0,53.0,19.0,466.0
Mike Dunleavy,2399,2003-04,75.0,23.0,2340.85,323.0,720.0,94.0,137.0,185.0,87.0,355.0,220.0,142.0,68.0,13.0,877.0
Mike Dunleavy,2399,2004-05,79.0,24.0,2569.41,408.0,905.0,107.0,134.0,172.0,97.0,338.0,203.0,132.0,79.0,26.0,1057.0
Mike Dunleavy,2399,2005-06,81.0,25.0,2577.53,331.0,816.0,74.0,196.0,252.0,78.0,321.0,237.0,120.0,60.0,32.0,932.0
Mike Dunleavy,2399,2006-07,82.0,26.0,2580.03,384.0,850.0,70.0,211.0,269.0,84.0,347.0,228.0,149.0,84.0,22.0,1049.0
Mike Dunleavy,2399,2007-08,82.0,27.0,2952.67,532.0,1117.0,165.0,336.0,403.0,59.0,365.0,288.0,190.0,86.0,31.0,1565.0
Mike Dunleavy,2399,2008-09,18.0,28.0,494.843,93.0,232.0,32.0,53.0,65.0,14.0,54.0,44.0,38.0,12.0,9.0,271.0
Mike Dunleavy,2399,2009-10,67.0,29.0,1485.68,229.0,558.0,75.0,133.0,158.0,25.0,211.0,103.0,72.0,38.0,15.0,666.0
Mike Dunleavy,2399,2010-11,61.0,30.0,1682.71,240.0,520.0,102.0,100.0,125.0,28.0,248.0,105.0,69.0,40.0,30.0,682.0
Mike Dunleavy,2399,2011-12,55.0,31.0,1444.89,239.0,504.0,83.0,116.0,143.0,29.0,175.0,117.0,58.0,28.0,8.0,677.0
Mike Dunleavy,2399,2012-13,75.0,32.0,1942.2,276.0,624.0,128.0,105.0,128.0,31.0,260.0,145.0,90.0,39.0,35.0,785.0
Mike Dunleavy,2399,2013-14,82.0,33.0,2583.5,333.0,774.0,123.0,140.0,164.0,46.0,299.0,186.0,108.0,64.0,46.0,929.0
Mike Dunleavy,2399,2014-15,63.0,34.0,1837.78,209.0,481.0,107.0,70.0,87.0,28.0,220.0,114.0,60.0,39.0,21.0,595.0
Mike Dunleavy,2399,2015-16,31.0,35.0,702.637,77.0,188.0,39.0,29.0,37.0,8.0,75.0,39.0,26.0,14.0,10.0,222.0
Mike Dunleavy,2399,2016-17,53.0,36.0,841.112,93.0,220.0,53.0,36.0,45.0,18.0,97.0,50.0,28.0,15.0,7.0,275.0
Nene,2403,2002-03,80.0,20.0,2258.33,321.0,619.0,0.0,197.0,341.0,208.0,283.0,149.0,181.0,127.0,65.0,839.0
Nene,2403,2003-04,77.0,21.0,2511.23,334.0,630.0,0.0,240.0,352.0,154.0,349.0,168.0,183.0,116.0,41.0,908.0
Nene,2403,2004-05,55.0,22.0,1315.39,194.0,386.0,0.0,140.0,212.0,104.0,221.0,84.0,94.0,50.0,48.0,528.0
Nene,2403,2005-06,1.0,23.0,2.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Nene,2403,2006-07,64.0,24.0,1714.81,294.0,516.0,0.0,195.0,283.0,150.0,299.0,77.0,127.0,62.0,59.0,783.0
Nene,2403,2007-08,16.0,25.0,265.527,29.0,71.0,0.0,27.0,49.0,30.0,57.0,15.0,21.0,9.0,14.0,85.0
Nene,2403,2008-09,77.0,26.0,2510.63,428.0,709.0,1.0,266.0,368.0,183.0,415.0,108.0,147.0,95.0,101.0,1123.0
Nene,2403,2009-10,82.0,27.0,2754.79,421.0,717.0,0.0,293.0,416.0,166.0,461.0,203.0,125.0,115.0,82.0,1135.0
Nene,2403,2010-11,75.0,28.0,2291.29,402.0,654.0,1.0,286.0,402.0,145.0,426.0,149.0,134.0,84.0,73.0,1091.0
Nene,2403,2011-12,39.0,29.0,1110.2,211.0,393.0,0.0,113.0,168.0,63.0,228.0,80.0,96.0,42.0,38.0,535.0
Nene,2403,2012-13,61.0,30.0,1659.29,285.0,594.0,0.0,196.0,269.0,101.0,306.0,177.0,139.0,55.0,37.0,766.0
Nene,2403,2013-14,53.0,31.0,1560.32,299.0,594.0,1.0,155.0,266.0,65.0,229.0,153.0,117.0,64.0,47.0,754.0
Nene,2403,2014-15,67.0,32.0,1693.21,307.0,601.0,1.0,122.0,202.0,84.0,261.0,123.0,124.0,66.0,22.0,737.0
Nene,2403,2015-16,57.0,33.0,1093.91,209.0,384.0,0.0,107.0,185.0,52.0,207.0,97.0,76.0,54.0,26.0,525.0
Nene,2403,2016-17,67.0,34.0,1197.72,245.0,397.0,3.0,116.0,197.0,95.0,187.0,65.0,73.0,56.0,39.0,609.0
Boris Diaw,2564,2003-04,76.0,22.0,1915.23,140.0,313.0,6.0,56.0,93.0,111.0,231.0,182.0,126.0,59.0,37.0,342.0
Boris Diaw,2564,2004-05,66.0,23.0,1194.01,124.0,294.0,9.0,57.0,77.0,54.0,116.0,149.0,87.0,37.0,18.0,314.0
Boris Diaw,2564,2005-06,81.0,24.0,2873.92,449.0,853.0,8.0,174.0,238.0,159.0,399.0,503.0,189.0,58.0,85.0,1080.0
Boris Diaw,2564,2006-07,73.0,25.0,2267.1,306.0,569.0,15.0,82.0,120.0,91.0,226.0,352.0,154.0,28.0,38.0,709.0
Boris Diaw,2564,2007-08,82.0,26.0,2307.31,308.0,646.0,13.0,96.0,129.0,97.0,281.0,317.0,155.0,61.0,39.0,725.0
Boris Diaw,2564,2008-09,81.0,27.0,2754.22,448.0,884.0,75.0,101.0,147.0,118.0,314.0,333.0,215.0,61.0,53.0,1072.0
Boris Diaw,2564,2009-10,82.0,28.0,2906.17,373.0,773.0,66.0,113.0,147.0,131.0,293.0,325.0,178.0,60.0,57.0,925.0
Boris Diaw,2564,2010-11,82.0,29.0,2778.18,381.0,774.0,78.0,84.0,123.0,105.0,309.0,337.0,166.0,74.0,46.0,924.0
Boris Diaw,2564,2011-12,57.0,30.0,1424.79,156.0,351.0,31.0,22.0,35.0,70.0,210.0,205.0,112.0,34.0,25.0,365.0
Boris Diaw,2564,2012-13,75.0,31.0,1708.71,179.0,332.0,30.0,47.0,65.0,66.0,188.0,180.0,84.0,52.0,27.0,435.0
Boris Diaw,2564,2013-14,79.0,32.0,1974.09,302.0,580.0,45.0,68.0,92.0,74.0,252.0,222.0,121.0,44.0,32.0,717.0
Boris Diaw,2564,2014-15,81.0,33.0,1984.3,291.0,632.0,54.0,72.0,93.0,78.0,270.0,233.0,126.0,36.0,23.0,708.0
Boris Diaw,2564,2015-16,76.0,34.0,1385.55,202.0,383.0,25.0,56.0,76.0,58.0,175.0,176.0,97.0,26.0,21.0,485.0
Boris Diaw,2564,2016-17,73.0,35.0,1282.72,146.0,327.0,20.0,26.0,35.0,46.0,112.0,170.0,87.0,18.0,9.0,338.0
Carmelo Anthony,2546,2003-04,82.0,20.0,2991.23,624.0,1465.0,69.0,408.0,525.0,183.0,315.0,227.0,247.0,97.0,41.0,1725.0
Carmelo Anthony,2546,2004-05,75.0,21.0,2609.94,530.0,1230.0,42.0,456.0,573.0,141.0,285.0,194.0,224.0,68.0,30.0,1558.0
Carmelo Anthony,2546,2005-06,80.0,22.0,2940.85,756.0,1572.0,37.0,573.0,709.0,122.0,272.0,216.0,218.0,88.0,42.0,2122.0
Carmelo Anthony,2546,2006-07,65.0,23.0,2485.43,691.0,1453.0,40.0,459.0,568.0,143.0,248.0,249.0,234.0,77.0,23.0,1881.0
Carmelo Anthony,2546,2007-08,77.0,24.0,2806.02,728.0,1481.0,58.0,464.0,590.0,178.0,393.0,259.0,253.0,98.0,39.0,1978.0
Carmelo Anthony,2546,2008-09,66.0,25.0,2276.89,535.0,1207.0,63.0,371.0,468.0,106.0,344.0,222.0,199.0,75.0,24.0,1504.0
Carmelo Anthony,2546,2009-10,69.0,26.0,2634.3,688.0,1502.0,59.0,508.0,612.0,152.0,302.0,222.0,209.0,88.0,30.0,1943.0
Carmelo Anthony,2546,2010-11,77.0,27.0,2751.27,684.0,1503.0,95.0,507.0,605.0,118.0,445.0,221.0,206.0,68.0,46.0,1970.0
Carmelo Anthony,2546,2011-12,55.0,28.0,1876.18,441.0,1025.0,68.0,295.0,367.0,88.0,256.0,200.0,144.0,62.0,24.0,1245.0
Carmelo Anthony,2546,2012-13,67.0,29.0,2481.85,669.0,1489.0,157.0,425.0,512.0,134.0,326.0,171.0,175.0,52.0,32.0,1920.0
Carmelo Anthony,2546,2013-14,77.0,30.0,2981.73,743.0,1643.0,167.0,459.0,541.0,145.0,477.0,242.0,198.0,95.0,51.0,2112.0
Carmelo Anthony,2546,2014-15,40.0,31.0,1427.64,358.0,806.0,61.0,189.0,237.0,72.0,192.0,122.0,89.0,40.0,17.0,966.0
Carmelo Anthony,2546,2015-16,72.0,32.0,2529.8,567.0,1307.0,105.0,334.0,403.0,98.0,458.0,299.0,176.0,62.0,38.0,1573.0
Carmelo Anthony,2546,2016-17,74.0,32.0,2538.11,602.0,1389.0,151.0,304.0,365.0,62.0,376.0,213.0,153.0,60.0,34.0,1659.0
Dahntay Jones,2563,2003-04,20.0,23.0,154.387,15.0,53.0,1.0,5.0,11.0,7.0,16.0,12.0,12.0,5.0,6.0,36.0
Dahntay Jones,2563,2004-05,52.0,24.0,643.685,83.0,190.0,23.0,44.0,64.0,11.0,58.0,21.0,29.0,13.0,11.0,233.0
Dahntay Jones,2563,2005-06,71.0,25.0,967.025,109.0,263.0,3.0,60.0,93.0,20.0,84.0,39.0,50.0,38.0,15.0,281.0
Dahntay Jones,2563,2006-07,78.0,26.0,1670.85,220.0,461.0,5.0,138.0,174.0,47.0,106.0,68.0,92.0,39.0,22.0,583.0
Dahntay Jones,2563,2007-08,25.0,27.0,205.72,23.0,53.0,1.0,34.0,51.0,7.0,28.0,12.0,10.0,8.0,6.0,81.0
Dahntay Jones,2563,2008-09,79.0,28.0,1425.65,154.0,336.0,11.0,110.0,151.0,58.0,110.0,78.0,68.0,49.0,19.0,429.0
Dahntay Jones,2563,2009-10,76.0,29.0,1891.81,287.0,623.0,4.0,198.0,257.0,48.0,181.0,150.0,129.0,40.0,39.0,776.0
Dahntay Jones,2563,2010-11,45.0,30.0,588.953,100.0,214.0,14.0,69.0,90.0,4.0,61.0,33.0,31.0,20.0,7.0,283.0
Dahntay Jones,2563,2011-12,65.0,31.0,1051.57,115.0,281.0,33.0,83.0,99.0,23.0,94.0,63.0,46.0,23.0,11.0,346.0
Dahntay Jones,2563,2012-13,78.0,32.0,1016.34,82.0,222.0,11.0,87.0,113.0,24.0,77.0,48.0,38.0,22.0,6.0,262.0
Dahntay Jones,2563,2014-15,33.0,34.0,123.33,6.0,21.0,0.0,9.0,11.0,1.0,10.0,2.0,1.0,3.0,0.0,21.0
Dahntay Jones,2563,2015-16,1.0,35.0,42.35,6.0,14.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,13.0
Dahntay Jones,2563,2016-17,1.0,36.0,12.0,3.0,8.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0
David West,2561,2003-04,71.0,23.0,929.038,108.0,228.0,0.0,57.0,80.0,117.0,180.0,60.0,48.0,27.0,28.0,273.0
David West,2561,2004-05,30.0,24.0,548.992,75.0,172.0,2.0,34.0,50.0,40.0,89.0,23.0,37.0,12.0,16.0,186.0
David West,2561,2005-06,74.0,25.0,2526.01,530.0,1036.0,3.0,199.0,236.0,168.0,380.0,92.0,105.0,61.0,64.0,1262.0
David West,2561,2006-07,52.0,26.0,1899.51,377.0,792.0,8.0,187.0,227.0,126.0,298.0,114.0,98.0,42.0,38.0,949.0
David West,2561,2007-08,76.0,27.0,2869.59,629.0,1305.0,6.0,300.0,353.0,180.0,495.0,177.0,165.0,62.0,99.0,1564.0
David West,2561,2008-09,76.0,28.0,2981.47,610.0,1292.0,6.0,367.0,415.0,160.0,486.0,173.0,163.0,49.0,68.0,1593.0
David West,2561,2009-10,81.0,29.0,2948.9,619.0,1226.0,7.0,296.0,342.0,164.0,441.0,239.0,173.0,76.0,60.0,1541.0
David West,2561,2010-11,70.0,30.0,2450.49,528.0,1040.0,2.0,264.0,327.0,155.0,374.0,164.0,142.0,67.0,62.0,1322.0
David West,2561,2011-12,66.0,31.0,1924.38,349.0,716.0,2.0,142.0,176.0,118.0,315.0,140.0,93.0,52.0,46.0,842.0
David West,2561,2012-13,73.0,32.0,2435.39,502.0,1009.0,4.0,242.0,315.0,145.0,418.0,213.0,157.0,74.0,69.0,1250.0
David West,2561,2013-14,80.0,33.0,2472.15,458.0,939.0,4.0,198.0,251.0,120.0,422.0,223.0,133.0,61.0,74.0,1118.0
David West,2561,2014-15,66.0,34.0,1895.33,323.0,686.0,4.0,119.0,161.0,108.0,341.0,223.0,120.0,48.0,48.0,769.0
David West,2561,2015-16,78.0,35.0,1404.23,244.0,448.0,3.0,63.0,80.0,72.0,237.0,143.0,68.0,44.0,55.0,554.0
David West,2561,2016-17,68.0,36.0,854.113,135.0,252.0,3.0,43.0,56.0,47.0,156.0,151.0,78.0,42.0,48.0,316.0
Dwyane Wade,2548,2003-04,61.0,22.0,2135.85,371.0,798.0,16.0,233.0,312.0,85.0,162.0,275.0,196.0,86.0,34.0,991.0
Dwyane Wade,2548,2004-05,77.0,23.0,2977.56,630.0,1318.0,13.0,581.0,762.0,110.0,287.0,520.0,321.0,121.0,82.0,1854.0
Dwyane Wade,2548,2005-06,75.0,24.0,2892.38,699.0,1413.0,13.0,629.0,803.0,107.0,323.0,503.0,268.0,146.0,58.0,2040.0
Dwyane Wade,2548,2006-07,51.0,25.0,1930.62,472.0,962.0,21.0,432.0,535.0,51.0,188.0,384.0,216.0,107.0,62.0,1397.0
Dwyane Wade,2548,2007-08,51.0,26.0,1953.76,439.0,937.0,22.0,354.0,467.0,45.0,169.0,354.0,224.0,87.0,37.0,1254.0
Dwyane Wade,2548,2008-09,79.0,27.0,3047.98,854.0,1739.0,88.0,590.0,771.0,89.0,309.0,589.0,272.0,173.0,106.0,2386.0
Dwyane Wade,2548,2009-10,77.0,28.0,2792.37,719.0,1511.0,73.0,534.0,702.0,107.0,266.0,501.0,252.0,142.0,82.0,2045.0
Dwyane Wade,2548,2010-11,76.0,29.0,2823.01,692.0,1384.0,63.0,494.0,652.0,123.0,362.0,346.0,237.0,111.0,87.0,1941.0
Dwyane Wade,2548,2011-12,49.0,30.0,1625.15,416.0,837.0,15.0,235.0,297.0,73.0,164.0,225.0,129.0,82.0,63.0,1082.0
Dwyane Wade,2548,2012-13,69.0,31.0,2390.6,569.0,1093.0,17.0,308.0,425.0,86.0,258.0,352.0,194.0,128.0,56.0,1463.0
Dwyane Wade,2548,2013-14,54.0,32.0,1774.69,415.0,761.0,9.0,189.0,258.0,60.0,181.0,252.0,161.0,79.0,29.0,1028.0
Dwyane Wade,2548,2014-15,62.0,33.0,1970.93,509.0,1084.0,29.0,284.0,370.0,58.0,161.0,299.0,209.0,73.0,21.0,1331.0
Dwyane Wade,2548,2015-16,74.0,34.0,2257.79,540.0,1183.0,7.0,322.0,406.0,82.0,220.0,344.0,203.0,79.0,42.0,1409.0
Dwyane Wade,2548,2016-17,60.0,35.0,1792.21,414.0,955.0,45.0,223.0,281.0,63.0,207.0,228.0,138.0,86.0,41.0,1096.0
James Jones,2592,2003-04,6.0,23.0,26.015,2.0,9.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0
James Jones,2592,2004-05,75.0,24.0,1323.64,126.0,318.0,66.0,53.0,62.0,39.0,135.0,57.0,43.0,31.0,28.0,371.0
James Jones,2592,2005-06,75.0,25.0,1771.65,243.0,581.0,110.0,103.0,121.0,44.0,209.0,57.0,35.0,38.0,49.0,699.0
James Jones,2592,2006-07,76.0,26.0,1375.91,162.0,440.0,90.0,71.0,81.0,33.0,143.0,45.0,28.0,28.0,42.0,485.0
James Jones,2592,2007-08,58.0,27.0,1275.71,143.0,327.0,91.0,86.0,98.0,43.0,118.0,34.0,28.0,24.0,15.0,463.0
James Jones,2592,2008-09,40.0,28.0,629.682,55.0,149.0,33.0,26.0,31.0,12.0,50.0,20.0,12.0,12.0,14.0,169.0
